;Idx_WF,WF_Ext,Year,AWDT,PASS_VOL,TRUCK_MD,TRUCK_HV,AWDT_FAC,AADT,PASSENGER,TRUCK_SU,TRUCK_MU,PctTrk_SU,PctTrk_MU
36222054,3622,2054,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36222055,3622,2055,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36222056,3622,2056,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36222057,3622,2057,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36222058,3622,2058,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36222059,3622,2059,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36222060,3622,2060,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36232010,3623,2010,6214,3555,1035,1624,0.971,6400,3661,1066,1673,0.1666,0.2614
36232011,3623,2011,6088,3482,1015,1591,0.971,6270,3586,1045,1639,0.1666,0.2614
36232012,3623,2012,6001,3432,1000,1568,0.971,6180,3535,1030,1615,0.1666,0.2614
36232013,3623,2013,6035,3452,1005,1578,0.971,6215,3555,1035,1625,0.1666,0.2614
36232014,3623,2014,5909,3379,985,1545,0.971,6085,3480,1014,1591,0.1666,0.2614
36232015,3623,2015,6661,3810,1110,1741,0.971,6860,3924,1143,1793,0.1666,0.2614
36232016,3623,2016,7124,4075,1187,1862,0.971,7337,4197,1222,1918,0.1666,0.2614
36232017,3623,2017,7437,4254,1239,1944,0.971,7659,4381,1276,2002,0.1666,0.2614
36232018,3623,2018,7354,4206,1225,1923,0.971,7574,4332,1262,1980,0.1666,0.2614
36232019,3623,2019,7800,4462,1299,2039,0.971,8033,4595,1338,2100,0.1666,0.2614
36232020,3623,2020,7620,4360,1269,1992,0.971,7848,4490,1307,2051,0.1666,0.2614
36232021,3623,2021,8789,5027,1464,2297,0.971,9051,5177,1508,2366,0.1666,0.2614
36232022,3623,2022,8886,5082,1481,2323,0.971,9151,5234,1525,2392,0.1666,0.2614
36232023,3623,2023,9099,5205,1516,2379,0.971,9371,5360,1561,2450,0.1666,0.2614
36232024,3623,2024,0,0,0,0,0.971,0,0,0,0,0.1666,0.2614
36232025,3623,2025,0,0,0,0,0.971,0,0,0,0,0.1666,0.2614
36232026,3623,2026,0,0,0,0,0.971,0,0,0,0,0.1666,0.2614
36232027,3623,2027,10681,6110,1780,2792,0.971,11000,6292,1833,2875,0.1666,0.2614
36232028,3623,2028,10778,6165,1795,2818,0.971,11100,6349,1849,2902,0.1666,0.2614
36232029,3623,2029,10875,6220,1812,2843,0.971,11200,6406,1866,2928,0.1666,0.2614
36232030,3623,2030,10972,6276,1828,2868,0.971,11300,6463,1883,2954,0.1666,0.2614
36232031,3623,2031,11069,6332,1844,2894,0.971,11400,6521,1899,2980,0.1666,0.2614
36232032,3623,2032,11166,6387,1860,2919,0.971,11500,6578,1916,3006,0.1666,0.2614
36232033,3623,2033,11288,6456,1881,2951,0.971,11625,6649,1937,3039,0.1666,0.2614
36232034,3623,2034,11409,6526,1901,2982,0.971,11750,6721,1958,3071,0.1666,0.2614
36232035,3623,2035,11531,6596,1921,3014,0.971,11875,6793,1978,3104,0.1666,0.2614
36232036,3623,2036,11652,6665,1941,3046,0.971,12000,6864,1999,3137,0.1666,0.2614
36232037,3623,2037,11798,6748,1965,3084,0.971,12150,6950,2024,3176,0.1666,0.2614
36232038,3623,2038,11943,6832,1990,3122,0.971,12300,7036,2049,3215,0.1666,0.2614
36232039,3623,2039,12089,6915,2014,3160,0.971,12450,7122,2074,3254,0.1666,0.2614
36232040,3623,2040,12235,6998,2038,3198,0.971,12600,7207,2099,3294,0.1666,0.2614
36232041,3623,2041,12380,7082,2062,3236,0.971,12750,7293,2124,3333,0.1666,0.2614
36232042,3623,2042,12526,7165,2087,3274,0.971,12900,7379,2149,3372,0.1666,0.2614
36232043,3623,2043,12672,7249,2111,3312,0.971,13050,7465,2174,3411,0.1666,0.2614
36232044,3623,2044,12817,7332,2135,3350,0.971,13200,7551,2199,3450,0.1666,0.2614
36232045,3623,2045,12963,7415,2160,3389,0.971,13350,7636,2224,3490,0.1666,0.2614
36232046,3623,2046,13108,7498,2184,3427,0.971,13500,7722,2249,3529,0.1666,0.2614
36232047,3623,2047,13216,7559,2202,3455,0.971,13611,7785,2268,3558,0.1666,0.2614
36232048,3623,2048,13324,7621,2220,3483,0.971,13722,7849,2286,3587,0.1666,0.2614
36232049,3623,2049,13432,7683,2238,3511,0.971,13833,7912,2305,3616,0.1666,0.2614
36232050,3623,2050,13540,7745,2256,3539,0.971,13944,7976,2323,3645,0.1666,0.2614
36232051,3623,2051,13648,7807,2274,3567,0.971,14056,8040,2342,3674,0.1666,0.2614
36232052,3623,2052,13756,7869,2292,3596,0.971,14167,8104,2360,3703,0.1666,0.2614
36232053,3623,2053,13864,7930,2310,3624,0.971,14278,8167,2379,3732,0.1666,0.2614
36232054,3623,2054,13972,7992,2327,3652,0.971,14389,8231,2397,3761,0.1666,0.2614
36232055,3623,2055,14080,8053,2346,3680,0.971,14500,8294,2416,3790,0.1666,0.2614
36232056,3623,2056,14274,8164,2378,3732,0.971,14700,8408,2449,3843,0.1666,0.2614
36232057,3623,2057,14468,8276,2410,3782,0.971,14900,8523,2482,3895,0.1666,0.2614
36232058,3623,2058,14662,8387,2443,3833,0.971,15100,8637,2516,3947,0.1666,0.2614
36232059,3623,2059,14856,8498,2475,3883,0.971,15300,8752,2549,3999,0.1666,0.2614
36232060,3623,2060,15050,8609,2507,3934,0.971,15500,8866,2582,4052,0.1666,0.2614
36242010,3624,2010,,,,,,0,,,,,
36242011,3624,2011,,,,,,0,,,,,
36242012,3624,2012,,,,,,0,,,,,
36242013,3624,2013,,,,,,0,,,,,
36242014,3624,2014,,,,,,0,,,,,
36242015,3624,2015,,,,,,0,,,,,
36242016,3624,2016,,,,,,0,,,,,
36242017,3624,2017,,,,,,0,,,,,
36242018,3624,2018,,,,,,0,,,,,
36242019,3624,2019,,,,,,0,,,,,
36242020,3624,2020,,,,,,0,,,,,
36242021,3624,2021,,,,,,0,,,,,
36242022,3624,2022,,,,,,0,,,,,
36242023,3624,2023,,,,,,0,,,,,
36242024,3624,2024,,,,,,0,,,,,
36242025,3624,2025,,,,,,0,,,,,
36242026,3624,2026,,,,,,0,,,,,
36242027,3624,2027,,,,,,2000,,,,,
36242028,3624,2028,,,,,,2000,,,,,
36242029,3624,2029,,,,,,2000,,,,,
36242030,3624,2030,,,,,,2000,,,,,
36242031,3624,2031,,,,,,2000,,,,,
36242032,3624,2032,,,,,,2000,,,,,
36242033,3624,2033,,,,,,2025,,,,,
36242034,3624,2034,,,,,,2050,,,,,
36242035,3624,2035,,,,,,2075,,,,,
36242036,3624,2036,,,,,,2100,,,,,
36242037,3624,2037,,,,,,2120,,,,,
36242038,3624,2038,,,,,,2140,,,,,
36242039,3624,2039,,,,,,2160,,,,,
36242040,3624,2040,,,,,,2180,,,,,
36242041,3624,2041,,,,,,2200,,,,,
36242042,3624,2042,,,,,,2220,,,,,
36242043,3624,2043,,,,,,2240,,,,,
36242044,3624,2044,,,,,,2260,,,,,
36242045,3624,2045,,,,,,2280,,,,,
36242046,3624,2046,,,,,,2300,,,,,
36242047,3624,2047,,,,,,2311,,,,,
36242048,3624,2048,,,,,,2322,,,,,
36242049,3624,2049,,,,,,2333,,,,,
36242050,3624,2050,,,,,,2344,,,,,
36242051,3624,2051,,,,,,2356,,,,,
36242052,3624,2052,,,,,,2367,,,,,
36242053,3624,2053,,,,,,2378,,,,,
36242054,3624,2054,,,,,,2389,,,,,
36242055,3624,2055,,,,,,2400,,,,,
36242056,3624,2056,,,,,,2420,,,,,
36242057,3624,2057,,,,,,2440,,,,,
36242058,3624,2058,,,,,,2460,,,,,
36242059,3624,2059,,,,,,2480,,,,,
36242060,3624,2060,,,,,,2500,,,,,
36252010,3625,2010,,,,,,0,,,,,
36252011,3625,2011,,,,,,0,,,,,
36252012,3625,2012,,,,,,0,,,,,
36252013,3625,2013,,,,,,0,,,,,
36252014,3625,2014,,,,,,0,,,,,
36252015,3625,2015,,,,,,0,,,,,
36252016,3625,2016,,,,,,0,,,,,
36252017,3625,2017,,,,,,0,,,,,
36252018,3625,2018,,,,,,0,,,,,
36252019,3625,2019,,,,,,0,,,,,
36252020,3625,2020,,,,,,0,,,,,
36252021,3625,2021,,,,,,0,,,,,
36252022,3625,2022,,,,,,0,,,,,
36252023,3625,2023,,,,,,0,,,,,
36252024,3625,2024,,,,,,0,,,,,
36252025,3625,2025,,,,,,0,,,,,
36252026,3625,2026,,,,,,0,,,,,
36252027,3625,2027,,,,,,150,,,,,
36252028,3625,2028,,,,,,150,,,,,
36252029,3625,2029,,,,,,150,,,,,
36252030,3625,2030,,,,,,150,,,,,
36252031,3625,2031,,,,,,150,,,,,
36252032,3625,2032,,,,,,150,,,,,
36252033,3625,2033,,,,,,150,,,,,
36252034,3625,2034,,,,,,150,,,,,
36252035,3625,2035,,,,,,150,,,,,
36252036,3625,2036,,,,,,150,,,,,
36252037,3625,2037,,,,,,155,,,,,
36252038,3625,2038,,,,,,160,,,,,
36252039,3625,2039,,,,,,165,,,,,
36252040,3625,2040,,,,,,170,,,,,
36252041,3625,2041,,,,,,175,,,,,
36252042,3625,2042,,,,,,180,,,,,
36252043,3625,2043,,,,,,185,,,,,
36252044,3625,2044,,,,,,190,,,,,
36252045,3625,2045,,,,,,195,,,,,
36252046,3625,2046,,,,,,200,,,,,
36252047,3625,2047,,,,,,200,,,,,
36252048,3625,2048,,,,,,200,,,,,
36252049,3625,2049,,,,,,200,,,,,
36252050,3625,2050,,,,,,200,,,,,
36252051,3625,2051,,,,,,200,,,,,
36252052,3625,2052,,,,,,200,,,,,
36252053,3625,2053,,,,,,200,,,,,
36252054,3625,2054,,,,,,200,,,,,
36252055,3625,2055,,,,,,200,,,,,
36252056,3625,2056,,,,,,200,,,,,
36252057,3625,2057,,,,,,200,,,,,
36252058,3625,2058,,,,,,200,,,,,
36252059,3625,2059,,,,,,200,,,,,
36252060,3625,2060,,,,,,200,,,,,
36262010,3626,2010,2292,1911,268,113,0.971,2360,1968,276,116,0.1169,0.0491
36262011,3626,2011,2277,1899,266,112,0.971,2345,1956,274,115,0.1169,0.0491
36262012,3626,2012,2272,1894,266,112,0.971,2340,1951,274,115,0.1169,0.0491
36262013,3626,2013,2350,1959,275,116,0.971,2420,2018,283,119,0.1169,0.0491
36262014,3626,2014,2355,1964,275,116,0.971,2425,2023,283,119,0.1169,0.0491
36262015,3626,2015,2549,2126,298,125,0.971,2625,2189,307,129,0.1169,0.0491
36262016,3626,2016,2725,2272,318,134,0.971,2806,2340,328,138,0.1169,0.0491
36262017,3626,2017,2813,2346,329,138,0.971,2897,2416,339,142,0.1169,0.0491
36262018,3626,2018,2885,2406,337,142,0.971,2971,2478,347,146,0.1169,0.0491
36262019,3626,2019,2913,2429,341,143,0.971,3000,2502,351,147,0.1169,0.0491
36262020,3626,2020,3117,2599,364,153,0.971,3210,2677,375,158,0.1169,0.0491
36262021,3626,2021,3268,2727,382,160,0.971,3366,2808,393,165,0.1169,0.0491
36262022,3626,2022,3357,2799,392,165,0.971,3457,2883,404,170,0.1169,0.0491
36262023,3626,2023,3444,2872,403,169,0.971,3547,2958,415,174,0.1169,0.0491
36262024,3626,2024,0,0,0,0,0.971,0,0,0,0,0.1169,0.0491
36262025,3626,2025,0,0,0,0,0.971,0,0,0,0,0.1169,0.0491
36262026,3626,2026,0,0,0,0,0.971,0,0,0,0,0.1169,0.0491
36262027,3626,2027,3593,2996,420,177,0.971,3700,3085,433,182,0.1169,0.0491
36262028,3626,2028,3632,3029,424,179,0.971,3740,3119,437,184,0.1169,0.0491
36262029,3626,2029,3670,3061,429,181,0.971,3780,3152,442,186,0.1169,0.0491
36262030,3626,2030,3709,3093,434,183,0.971,3820,3185,447,188,0.1169,0.0491
36262031,3626,2031,3748,3126,438,184,0.971,3860,3219,451,190,0.1169,0.0491
36262032,3626,2032,3787,3159,443,185,0.971,3900,3253,456,191,0.1169,0.0491
36262033,3626,2033,3811,3178,446,187,0.971,3925,3273,459,193,0.1169,0.0491
36262034,3626,2034,3835,3198,449,188,0.971,3950,3294,462,194,0.1169,0.0491
36262035,3626,2035,3860,3219,452,189,0.971,3975,3315,465,195,0.1169,0.0491
36262036,3626,2036,3884,3239,454,190,0.971,4000,3336,468,196,0.1169,0.0491
36262037,3626,2037,3923,3272,458,192,0.971,4040,3370,472,198,0.1169,0.0491
36262038,3626,2038,3962,3304,463,194,0.971,4080,3403,477,200,0.1169,0.0491
36262039,3626,2039,4001,3336,468,196,0.971,4120,3436,482,202,0.1169,0.0491
36262040,3626,2040,4039,3369,472,198,0.971,4160,3470,486,204,0.1169,0.0491
36262041,3626,2041,4078,3401,477,200,0.971,4200,3503,491,206,0.1169,0.0491
36262042,3626,2042,4117,3433,482,202,0.971,4240,3536,496,208,0.1169,0.0491
36262043,3626,2043,4156,3466,486,204,0.971,4280,3570,500,210,0.1169,0.0491
36262044,3626,2044,4195,3499,490,206,0.971,4320,3603,505,212,0.1169,0.0491
36262045,3626,2045,4234,3531,495,208,0.971,4360,3636,510,214,0.1169,0.0491
36262046,3626,2046,4272,3564,499,210,0.971,4400,3670,514,216,0.1169,0.0491
36262047,3626,2047,4315,3599,505,212,0.971,4444,3706,520,218,0.1169,0.0491
36262048,3626,2048,4359,3635,510,214,0.971,4489,3744,525,220,0.1169,0.0491
36262049,3626,2049,4402,3670,515,217,0.971,4533,3780,530,223,0.1169,0.0491
36262050,3626,2050,4445,3707,519,218,0.971,4578,3818,535,225,0.1169,0.0491
36262051,3626,2051,4488,3743,524,220,0.971,4622,3855,540,227,0.1169,0.0491
36262052,3626,2052,4532,3779,530,222,0.971,4667,3892,546,229,0.1169,0.0491
36262053,3626,2053,4574,3815,535,224,0.971,4711,3929,551,231,0.1169,0.0491
36262054,3626,2054,4618,3851,540,227,0.971,4756,3966,556,234,0.1169,0.0491
36262055,3626,2055,4661,3887,545,229,0.971,4800,4003,561,236,0.1169,0.0491
36262056,3626,2056,4719,3935,552,232,0.971,4860,4053,568,239,0.1169,0.0491
36262057,3626,2057,4777,3984,558,235,0.971,4920,4103,575,242,0.1169,0.0491
36262058,3626,2058,4836,4033,565,238,0.971,4980,4153,582,245,0.1169,0.0491
36262059,3626,2059,4894,4082,572,240,0.971,5040,4204,589,247,0.1169,0.0491
36262060,3626,2060,4952,4131,579,243,0.971,5100,4254,596,250,0.1169,0.0491
36272010,3627,2010,,,,,,0,,,,,
36272011,3627,2011,,,,,,0,,,,,
36272012,3627,2012,,,,,,0,,,,,
36272013,3627,2013,,,,,,0,,,,,
36272014,3627,2014,,,,,,0,,,,,
36272015,3627,2015,,,,,,0,,,,,
36272016,3627,2016,,,,,,0,,,,,
36272017,3627,2017,,,,,,0,,,,,
36272018,3627,2018,,,,,,0,,,,,
36272019,3627,2019,,,,,,0,,,,,
36272020,3627,2020,,,,,,0,,,,,
36272021,3627,2021,,,,,,0,,,,,
36272022,3627,2022,,,,,,0,,,,,
36272023,3627,2023,,,,,,0,,,,,
36272024,3627,2024,,,,,,0,,,,,
36272025,3627,2025,,,,,,0,,,,,
36272026,3627,2026,,,,,,0,,,,,
36272027,3627,2027,,,,,,350,,,,,
36272028,3627,2028,,,,,,350,,,,,
36272029,3627,2029,,,,,,350,,,,,
36272030,3627,2030,,,,,,350,,,,,
36272031,3627,2031,,,,,,350,,,,,
36272032,3627,2032,,,,,,350,,,,,
36272033,3627,2033,,,,,,362,,,,,
36272034,3627,2034,,,,,,375,,,,,
36272035,3627,2035,,,,,,388,,,,,
36272036,3627,2036,,,,,,400,,,,,
36272037,3627,2037,,,,,,400,,,,,
36272038,3627,2038,,,,,,400,,,,,
36272039,3627,2039,,,,,,400,,,,,
36272040,3627,2040,,,,,,400,,,,,
36272041,3627,2041,,,,,,400,,,,,
36272042,3627,2042,,,,,,400,,,,,
36272043,3627,2043,,,,,,400,,,,,
36272044,3627,2044,,,,,,400,,,,,
36272045,3627,2045,,,,,,400,,,,,
36272046,3627,2046,,,,,,400,,,,,
36272047,3627,2047,,,,,,406,,,,,
36272048,3627,2048,,,,,,411,,,,,
36272049,3627,2049,,,,,,417,,,,,
36272050,3627,2050,,,,,,422,,,,,
36272051,3627,2051,,,,,,428,,,,,
36272052,3627,2052,,,,,,433,,,,,
36272053,3627,2053,,,,,,439,,,,,
36272054,3627,2054,,,,,,444,,,,,
36272055,3627,2055,,,,,,450,,,,,
36272056,3627,2056,,,,,,450,,,,,
36272057,3627,2057,,,,,,450,,,,,
36272058,3627,2058,,,,,,450,,,,,
36272059,3627,2059,,,,,,450,,,,,
36272060,3627,2060,,,,,,450,,,,,
36282010,3628,2010,21069,16126,2197,2745,0.9566,22025,16858,2297,2870,0.1043,0.1303
36282011,3628,2011,20878,15980,2177,2721,0.9566,21825,16705,2276,2844,0.1043,0.1303
36282012,3628,2012,20438,15643,2131,2663,0.9566,21365,16353,2228,2784,0.1043,0.1303
36282013,3628,2013,21050,16112,2195,2743,0.9566,22005,16843,2295,2867,0.1043,0.1303
36282014,3628,2014,18505,14163,1930,2412,0.9566,19345,14806,2018,2521,0.1043,0.1303
36282015,3628,2015,22002,16840,2295,2867,0.9566,23000,17604,2399,2997,0.1043,0.1303
36282016,3628,2016,24157,18490,2520,3147,0.9566,25253,19329,2634,3290,0.1043,0.1303
36282017,3628,2017,25123,19230,2620,3273,0.9566,26263,20102,2739,3422,0.1043,0.1303
36282018,3628,2018,26555,20326,2769,3460,0.9566,27760,21248,2895,3617,0.1043,0.1303
36282019,3628,2019,27273,20874,2845,3554,0.9566,28510,21821,2974,3715,0.1043,0.1303
36282020,3628,2020,25964,19872,2708,3383,0.9566,27142,20774,2831,3537,0.1043,0.1303
36282021,3628,2021,31780,24324,3315,4141,0.9566,33222,25428,3465,4329,0.1043,0.1303
36282022,3628,2022,40710,31159,4246,5304,0.9566,42557,32573,4439,5545,0.1043,0.1303
36282023,3628,2023,41850,32033,4365,5453,0.9566,43749,33486,4563,5700,0.1043,0.1303
36282024,3628,2024,0,0,0,0,0.9566,0,0,0,0,0.1043,0.1303
36282025,3628,2025,0,0,0,0,0.9566,0,0,0,0,0.1043,0.1303
36282026,3628,2026,0,0,0,0,0.9566,0,0,0,0,0.1043,0.1303
36282027,3628,2027,34916,26725,3642,4550,0.9566,36500,27937,3807,4756,0.1043,0.1303
36282028,3628,2028,35586,27237,3712,4637,0.9566,37200,28473,3880,4847,0.1043,0.1303
36282029,3628,2029,36255,27750,3781,4724,0.9566,37900,29009,3953,4938,0.1043,0.1303
36282030,3628,2030,36925,28262,3851,4812,0.9566,38600,29544,4026,5030,0.1043,0.1303
36282031,3628,2031,37594,28775,3921,4899,0.9566,39300,30080,4099,5121,0.1043,0.1303
36282032,3628,2032,38264,29287,3991,4986,0.9566,40000,30616,4172,5212,0.1043,0.1303
36282033,3628,2033,38981,29836,4066,5080,0.9566,40750,31190,4250,5310,0.1043,0.1303
36282034,3628,2034,39699,30386,4140,5172,0.9566,41500,31765,4328,5407,0.1043,0.1303
36282035,3628,2035,40416,30935,4216,5266,0.9566,42250,32338,4407,5505,0.1043,0.1303
36282036,3628,2036,41134,31484,4290,5360,0.9566,43000,32912,4485,5603,0.1043,0.1303
36282037,3628,2037,41756,31959,4355,5441,0.9566,43650,33409,4553,5688,0.1043,0.1303
36282038,3628,2038,42377,32436,4419,5521,0.9566,44300,33908,4620,5772,0.1043,0.1303
36282039,3628,2039,42999,32912,4485,5603,0.9566,44950,34405,4688,5857,0.1043,0.1303
36282040,3628,2040,43621,33387,4550,5684,0.9566,45600,34902,4756,5942,0.1043,0.1303
36282041,3628,2041,44243,33864,4615,5764,0.9566,46250,35400,4824,6026,0.1043,0.1303
36282042,3628,2042,44865,34339,4680,5846,0.9566,46900,35897,4892,6111,0.1043,0.1303
36282043,3628,2043,45486,34815,4744,5927,0.9566,47550,36395,4959,6196,0.1043,0.1303
36282044,3628,2044,46108,35292,4809,6007,0.9566,48200,36893,5027,6280,0.1043,0.1303
36282045,3628,2045,46730,35767,4874,6089,0.9566,48850,37390,5095,6365,0.1043,0.1303
36282046,3628,2046,47352,36243,4939,6170,0.9566,49500,37887,5163,6450,0.1043,0.1303
36282047,3628,2047,48042,36772,5011,6260,0.9566,50222,38440,5238,6544,0.1043,0.1303
36282048,3628,2048,48733,37301,5082,6350,0.9566,50944,38993,5313,6638,0.1043,0.1303
36282049,3628,2049,49425,37830,5155,6440,0.9566,51667,39546,5389,6732,0.1043,0.1303
36282050,3628,2050,50115,38359,5227,6530,0.9566,52389,40099,5464,6826,0.1043,0.1303
36282051,3628,2051,50806,38888,5299,6620,0.9566,53111,40652,5539,6920,0.1043,0.1303
36282052,3628,2052,51497,39416,5371,6710,0.9566,53833,41204,5615,7014,0.1043,0.1303
36282053,3628,2053,52188,39945,5443,6800,0.9566,54556,41757,5690,7109,0.1043,0.1303
36282054,3628,2054,52879,40474,5515,6890,0.9566,55278,42310,5765,7203,0.1043,0.1303
36282055,3628,2055,53570,41002,5588,6980,0.9566,56000,42862,5841,7297,0.1043,0.1303
36282056,3628,2056,54239,41515,5657,7067,0.9566,56700,43398,5914,7388,0.1043,0.1303
36282057,3628,2057,54909,42027,5727,7154,0.9566,57400,43934,5987,7479,0.1043,0.1303
36282058,3628,2058,55578,42540,5797,7241,0.9566,58100,44470,6060,7570,0.1043,0.1303
36282059,3628,2059,56248,43052,5867,7329,0.9566,58800,45005,6133,7662,0.1043,0.1303
36282060,3628,2060,56918,43565,5937,7417,0.9566,59500,45541,6206,7753,0.1043,0.1303
36292010,3629,2010,213,140,41,32,1.0404,205,135,39,31,0.1926,0.1492
36292011,3629,2011,208,136,41,31,1.0404,200,131,39,30,0.1926,0.1492
36292012,3629,2012,1306,859,252,195,1.0404,1255,826,242,187,0.1926,0.1492
36292013,3629,2013,1353,891,260,202,1.0404,1300,856,250,194,0.1926,0.1492
36292014,3629,2014,1373,904,264,205,1.0404,1320,869,254,197,0.1926,0.1492
36292015,3629,2015,1451,955,280,216,1.0404,1395,918,269,208,0.1926,0.1492
36292016,3629,2016,1524,1003,293,228,1.0404,1465,964,282,219,0.1926,0.1492
36292017,3629,2017,1564,1030,301,233,1.0404,1503,990,289,224,0.1926,0.1492
36292018,3629,2018,1626,1071,313,242,1.0404,1563,1029,301,233,0.1926,0.1492
36292019,3629,2019,1646,1083,317,246,1.0404,1582,1041,305,236,0.1926,0.1492
36292020,3629,2020,1644,1082,316,246,1.0404,1580,1040,304,236,0.1926,0.1492
36292021,3629,2021,1762,1160,339,263,1.0404,1694,1115,326,253,0.1926,0.1492
36292022,3629,2022,1743,1147,336,260,1.0404,1675,1102,323,250,0.1926,0.1492
36292023,3629,2023,1818,1196,350,272,1.0404,1747,1150,336,261,0.1926,0.1492
36292024,3629,2024,0,0,0,0,1.0404,0,0,0,0,0.1926,0.1492
36292025,3629,2025,0,0,0,0,1.0404,0,0,0,0,0.1926,0.1492
36292026,3629,2026,0,0,0,0,1.0404,0,0,0,0,0.1926,0.1492
36292027,3629,2027,3954,2602,762,590,1.0404,3800,2501,732,567,0.1926,0.1492
36292028,3629,2028,4037,2657,777,602,1.0404,3880,2554,747,579,0.1926,0.1492
36292029,3629,2029,4120,2711,794,615,1.0404,3960,2606,763,591,0.1926,0.1492
36292030,3629,2030,4203,2766,809,627,1.0404,4040,2659,778,603,0.1926,0.1492
36292031,3629,2031,4286,2821,826,640,1.0404,4120,2711,794,615,0.1926,0.1492
36292032,3629,2032,4370,2876,842,652,1.0404,4200,2764,809,627,0.1926,0.1492
36292033,3629,2033,4474,2944,861,668,1.0404,4300,2830,828,642,0.1926,0.1492
36292034,3629,2034,4578,3014,881,683,1.0404,4400,2897,847,656,0.1926,0.1492
36292035,3629,2035,4682,3082,902,698,1.0404,4500,2962,867,671,0.1926,0.1492
36292036,3629,2036,4786,3150,922,714,1.0404,4600,3028,886,686,0.1926,0.1492
36292037,3629,2037,4869,3205,937,726,1.0404,4680,3081,901,698,0.1926,0.1492
36292038,3629,2038,4952,3260,954,739,1.0404,4760,3133,917,710,0.1926,0.1492
36292039,3629,2039,5036,3315,970,751,1.0404,4840,3186,932,722,0.1926,0.1492
36292040,3629,2040,5119,3369,986,764,1.0404,4920,3238,948,734,0.1926,0.1492
36292041,3629,2041,5202,3424,1002,776,1.0404,5000,3291,963,746,0.1926,0.1492
36292042,3629,2042,5285,3479,1018,789,1.0404,5080,3344,978,758,0.1926,0.1492
36292043,3629,2043,5368,3533,1034,801,1.0404,5160,3396,994,770,0.1926,0.1492
36292044,3629,2044,5452,3588,1050,814,1.0404,5240,3449,1009,782,0.1926,0.1492
36292045,3629,2045,5535,3642,1066,826,1.0404,5320,3501,1025,794,0.1926,0.1492
36292046,3629,2046,5618,3698,1082,839,1.0404,5400,3554,1040,806,0.1926,0.1492
36292047,3629,2047,5711,3759,1100,852,1.0404,5489,3613,1057,819,0.1926,0.1492
36292048,3629,2048,5803,3820,1117,866,1.0404,5578,3672,1074,832,0.1926,0.1492
36292049,3629,2049,5896,3881,1135,880,1.0404,5667,3730,1091,846,0.1926,0.1492
36292050,3629,2050,5989,3941,1154,894,1.0404,5756,3788,1109,859,0.1926,0.1492
36292051,3629,2051,6080,4001,1171,907,1.0404,5844,3846,1126,872,0.1926,0.1492
36292052,3629,2052,6173,4063,1189,921,1.0404,5933,3905,1143,885,0.1926,0.1492
36292053,3629,2053,6265,4124,1207,934,1.0404,6022,3964,1160,898,0.1926,0.1492
36292054,3629,2054,6358,4184,1225,949,1.0404,6111,4022,1177,912,0.1926,0.1492
36292055,3629,2055,6450,4246,1242,962,1.0404,6200,4081,1194,925,0.1926,0.1492
36292056,3629,2056,6534,4300,1259,975,1.0404,6280,4133,1210,937,0.1926,0.1492
36292057,3629,2057,6617,4355,1274,987,1.0404,6360,4186,1225,949,0.1926,0.1492
36292058,3629,2058,6700,4410,1290,1000,1.0404,6440,4239,1240,961,0.1926,0.1492
36292059,3629,2059,6783,4464,1307,1012,1.0404,6520,4291,1256,973,0.1926,0.1492
36292060,3629,2060,6867,4519,1322,1025,1.0404,6600,4344,1271,985,0.1926,0.1492
